Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Total_Spend,ClusterLabel
Graduation,Married,-1.1523728247166583,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,-0.883039389077364,-1.2893866158482021,-0.8068725068092286,1
PhD,Divorced,0.8711116550096073,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0.3471673846659758,-0.5199962021670756,1.138831969783245,0
PhD,Married,4.171405029309207,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,-1.1547718089805115,-0.34902055468238086,1.6617815518025532,0
Graduation,Together,-0.3477778416517785,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,-0.6211881480797857,0.24939421151405092,-0.8616577011160134,1
Graduation,Divorced,0.40974273364516006,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,-0.6458910953437081,1.360735920164567,-0.308825285838459,1
Graduation,Divorced,0.0037905201594285085,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,-0.24076276021537937,0.8478089777104827,-0.5777707851626745,1
Graduation,Single,0.5845337835851951,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,-0.5668416640991563,-1.6313379108175918,0.8466442668137267,0
Graduation,Together,-1.0386394665397671,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,-1.1350094511693734,1.0187846251951775,-0.8599975437127774,1
Graduation,Together,-0.7460630840833221,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,-1.4067418710725208,0.3348820352563983,-0.94798588608428,1
Graduation,Married,-0.9342812646778418,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,-0.013495645387292504,-1.1184109683635073,-0.9131225806163262,1
Graduation,Married,-0.07109155464442744,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,-1.4067418710725208,-0.09255708345533865,-0.7620482569218594,1
PhD,Together,0.05165943269982449,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,-1.0065541253969765,0.8478089777104827,-0.8533569140998338,1
Graduation,Single,-0.006458591405237186,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,-1.3227518503751843,0.16390638777170352,-0.8101928216157005,1
PhD,Married,1.1198710992651755,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1.4884435482591947,-0.5199962021670756,2.038637282337102,0
PhD,Married,1.2553341629687027,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,1.0190875502446675,1.788175038876304,1.1803359048641424,0
PhD,Married,-0.53166597123642,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,-1.5648407335616248,-0.09255708345533865,-0.933044469455157,1
Graduation,Together,-0.5542299067741335,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,-1.7229395960507286,0.8478089777104827,-0.9911499785684135,1
2n Cycle,Married,1.0432013887232965,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,-0.7101187582299067,1.5317115676492619,0.6158823877639368,0
PhD,Married,-0.023302092581276933,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,-1.5055536601282107,-0.6054840259094231,-0.6906614885827157,1
2n Cycle,Married,-1.4296549903033504,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,-1.5006130706754262,-1.6313379108175918,-0.9131225806163262,1
Master,Married,0.5799256559049578,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,-0.3939210332516988,1.9591506863609989,0.7071910449419112,0
Master,Married,-0.8644045699404505,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,-0.9670294097747005,-1.2893866158482021,-0.898181163987203,1
Basic,Married,-0.9529124015919046,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,-1.678474290975668,0.6768333302257878,-0.9363647842616287,1
Graduation,Married,-1.07121416221041,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,1.0734340342252968,-1.2038987921058548,-0.9247436824389774,1
PhD,Single,-0.7918662842153359,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,-1.189355935150003,-0.09255708345533865,-0.9430054138745724,1
Graduation,Married,0.35949030678739996,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,-0.11230743444298245,0.24939421151405092,0.0016241485666541522,0
Graduation,Married,0.8672583068632019,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0.5596127311357092,-0.6054840259094231,1.616957301915184,0
PhD,Married,-0.2573234733078103,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0.6781868780025371,0.4203698589987457,-0.8948608491807313,1
Basic,Together,-1.0866672800346542,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1.5032653166175483,-0.7764596733941178,-0.8749389603419006,1
PhD,Together,0.5854077388348954,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0.26811795342142386,-1.7168257345599391,1.1205702383476501,0
Graduation,Married,-0.5309111917025879,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,0.2038902905352254,-1.6313379108175918,-0.8566772289063056,1
Graduation,Married,-0.04324416236989003,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,0.7028898252664596,-0.34902055468238086,-0.48480197058146424,1
Graduation,Married,-0.8296052609069343,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,-0.8484552629078725,-0.6909718496517704,-0.9562866731004596,1
Master,Married,0.6921891802528077,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,-1.5154348390337797,-0.9474353208788125,0.3768197216979673,0
Graduation,Married,1.1055700133609907,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,-0.34945572817663834,1.2752480964222197,1.6485002925766659,0
Graduation,Married,1.3697825754408028,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0.8609886877555636,1.2752480964222197,1.1006483495088193,0
PhD,Single,-0.2138243370159152,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,-1.3029894925640464,-0.34902055468238086,-0.571130155549731,1
Graduation,Divorced,0.6715717814076081,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,-1.7476425433146512,1.4462237439069143,-0.11956734186956647,0
Graduation,Single,0.9409088992697531,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,-0.7496434738521827,0.07841856402935612,1.1421522845897167,0
Graduation,Divorced,0.4551089561523237,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,-0.47297046449625074,-0.7764596733941178,0.9014294611205114,0
PhD,Together,1.9832197102530806,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,1.2364734861671853,-0.6909718496517704,1.0508436274117423,0
PhD,Single,-0.46079614553346027,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,-0.033258003198430496,0.3348820352563983,-0.9446655712778083,1
Master,Single,-1.3247009098620839,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,1.1969487705449093,-1.2893866158482021,-0.9496460434875159,1
Graduation,Together,-0.8990847032580983,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,-0.7447028843993981,-1.6313379108175918,-0.9197632102292698,1
Master,Divorced,-0.13965731650726848,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,0.28788031123256186,0.5058576827410931,-0.521325433452654,1
Graduation,Married,-0.2956583285787498,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,-1.6438901648061766,0.24939421151405092,-0.899841321390439,1
Graduation,Divorced,0.48704804800500284,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1.4983247271647637,1.2752480964222197,1.9871724028367894,0
Graduation,Together,-0.2438963426533258,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,0.5003256577022952,1.1042724489375249,-0.6076536184209208,1
Graduation,Together,1.0223456384463603,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,-1.2387618296778478,1.2752480964222197,0.8200817483619524,0
PhD,Married,-0.3122237530844304,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,1.3748099908451512,0.07841856402935612,-0.5694699981464951,1
Master,Together,-0.24719353745901282,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,0.8412263299444256,-0.4345083784247282,-0.10960639745015108,1
Graduation,Married,0.7434347380761361,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0.3323456163076223,-1.3748744395905497,0.9811170164758345,0
Graduation,Married,-0.42877760320353564,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,-1.307930082016831,-0.6909718496517704,-0.20755568424106913,1
2n Cycle,Single,-0.001651837531886221,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,-1.5104942495809952,-0.7764596733941178,-0.9795288767457622,1
Master,Married,1.2534670767534342,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,-0.6310693269853547,1.788175038876304,1.6734026536252045,0
Master,Widow,-0.30531156156407446,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,-0.25558452857373287,1.2752480964222197,-0.5346066926785412,1
Graduation,Together,0.6861112187435292,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1.1771864127337714,-0.9474353208788125,0.8765271000719729,0
2n Cycle,Together,-0.27937098074342837,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,-1.3573359765446757,-1.6313379108175918,-0.8184936086318799,1
Graduation,Married,0.8033801231578437,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,-0.6261287375325701,-0.0070692597129912655,0.7304332485872138,0
PhD,Together,1.008441804928403,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,-1.3721577449030293,-0.09255708345533865,0.17760083330965945,0
PhD,Married,-0.8542746340916529,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,0.9202757611889775,-0.9474353208788125,-0.7006224330021311,1
Graduation,Divorced,0.46281565244513434,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1.5082059060703328,0.5913455064834405,1.0591444144279218,0
Graduation,Together,-0.406213667665822,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,0.5250286049662177,-0.7764596733941178,-0.6939818033891875,1
Graduation,Together,-0.03446488463426554,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1.2759982017894613,-0.6054840259094231,-0.05150088833689462,1
Graduation,Divorced,-0.027791044545646015,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1.053671676414159,1.4462237439069143,0.8234020631684241,0
PhD,Married,1.100127655669676,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1.661364179106652,-0.26353273094003343,1.9025043752717585,0
PhD,Together,-0.7117404779132789,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,-1.0905441460943128,-1.460362263332897,-0.9795288767457622,1
Graduation,Single,-0.6024960717007569,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,0.5546721416829247,0.24939421151405092,-0.2889033969996282,1
2n Cycle,Divorced,1.1813657686531696,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,0.9202757611889775,0.5913455064834405,1.6285784037378352,0
Graduation,Together,-0.5421137089941993,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,0.27799913232699286,-0.17804490719768606,-0.9712280897295826,1
Graduation,Single,-1.4779211552299736,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,-1.3820389238085984,1.5317115676492619,-0.9762085619392903,1
PhD,Married,0.4174494299379707,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,0.5398503733245712,0.3348820352563983,0.8466442668137267,0
2n Cycle,Married,-1.1927336671573572,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,-0.7496434738521827,-0.5199962021670756,-0.8932006917774954,1
Master,Together,-1.135171796393014,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,-0.7249405265882601,-1.1184109683635073,-0.9695679323263467,1
PhD,Single,1.0934140903424336,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,-0.4235645699684058,0.9332968014528301,-0.003356323643053545,0
Graduation,Single,-1.7771713777750384,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,-0.8336334945495191,-0.34902055468238086,-0.9131225806163262,1
Graduation,Widow,0.8429067355874652,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,-0.5421387168352337,0.07841856402935612,2.4586571053557846,0
Graduation,Together,0.505480558725952,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,0.984503424075176,0.9332968014528301,0.6673472672642496,0
Graduation,Single,-1.169216325892698,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,-0.10242625553741345,-0.17804490719768606,-0.9645874601166391,1
Graduation,Married,0.8521229909479399,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,-0.6952969898715532,-1.8023135583022865,1.6933245424640353,0
Graduation,Married,0.3510685561993801,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1.6168988740315917,0.9332968014528301,0.8217419057651882,0
PhD,Married,-0.8163767564455635,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,-1.6290683964478232,0.4203698589987457,-0.9795288767457622,1
Graduation,Married,1.108231604348714,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,0.25329618506307033,-0.26353273094003343,1.7979144588678968,0
Graduation,Married,0.9053548107024051,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,0.9005134033778395,1.360735920164567,1.2998672378971272,0
PhD,Married,0.6081703005657226,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,1.5477306216926088,-1.6313379108175918,2.521743086678749,0
Master,Together,0.5140214850298401,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1.2562358439783232,-0.0070692597129912655,1.5339494317533888,0
Master,Single,-0.8372722319611222,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,-0.3346339598182848,-0.5199962021670756,-0.9015014787936749,1
Graduation,Single,-0.8858164735581048,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,-0.5371981273824492,-1.3748744395905497,-0.9645874601166391,1
Graduation,Divorced,2.004353537200376,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,0.47562271043837273,-0.4345083784247282,0.8383434797975472,0
2n Cycle,Together,-1.0227890963292958,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,1.4390376537313496,0.9332968014528301,-0.6591184979212337,1
Graduation,Together,0.9321693467727513,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1.5576118005981776,0.16390638777170352,0.8981091463140396,0
PhD,Single,-0.8476405192416562,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,1.3352852752228752,-0.4345083784247282,-0.9529663582939878,1
PhD,Together,0.4411653973957436,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1.3204635068645219,0.6768333302257878,0.8200817483619524,0
Graduation,Single,-0.2481866684245812,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,1.290819970147815,0.4203698589987457,-0.47318086875881293,1
Graduation,Single,-1.3322089799617807,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,0.1791873432713029,0.4203698589987457,-0.9347046268583928,1
PhD,Single,-0.45682362167118673,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,-0.7447028843993981,1.0187846251951775,-0.9795288767457622,1
Graduation,Divorced,-1.4678309446197988,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1.3501070435812288,-0.8619474971364652,-0.9562866731004596,1
PhD,Divorced,0.6927056083549032,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,0.24341500615750136,0.07841856402935612,0.3950814531335622,0
Master,Married,-0.3208838551041867,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,-1.688355469881237,-0.09255708345533865,-0.5512082667109002,1
PhD,Married,-0.5767938423118472,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,1.132721107658711,-0.7764596733941178,-0.966247617519875,1
Master,Together,-0.3360986214966943,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,0.7769986670582271,1.4462237439069143,-0.5512082667109002,1
Master,Married,-0.5584407820681435,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,0.5843156783996317,0.24939421151405092,-0.8583373863095415,1
Graduation,Married,1.1078343519624867,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,-1.7328207749562976,0.5058576827410931,1.4741837652368965,0
PhD,Married,-0.5616982516352078,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,1.3254040963173064,-0.09255708345533865,-0.702282590405367,1
Graduation,Married,0.8224482376967566,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0.10507850147953543,-0.09255708345533865,0.6208628599736444,0
Graduation,Together,-1.1983746510417856,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,-0.4235645699684058,-0.09255708345533865,-0.8965210065839672,1
Graduation,Single,0.67653743623545,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1.4390376537313496,1.360735920164567,1.7066058016899224,0
Master,Single,-0.8123247821060445,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,-1.2486430085834168,-1.2038987921058548,-0.9081421084066185,1
PhD,Together,0.3840802294948731,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,-1.031257072660899,-0.5199962021670756,-0.6242551924532798,1
Graduation,Married,-0.9105652972200687,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,-1.3326330292807533,0.7623211539681353,-0.9280639972454493,1
Graduation,Divorced,-0.7491616526958954,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,0.7621768986998736,0.5058576827410931,-0.8433959696804184,1
PhD,Together,0.5591890813438901,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,-0.3346339598182848,0.5058576827410931,0.2705696478908698,0
Graduation,Single,0.3367674702951954,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,0.8609886877555636,1.1042724489375249,0.5810190822959829,0
Master,Together,1.018770366970314,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,-1.4512071761475813,-1.03292314462116,0.3502572032461929,0
PhD,Single,0.7003725794090911,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,0.4904444787967262,-1.460362263332897,0.5278940453924341,0
Master,Divorced,0.4609882914684885,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0.3965732791938208,0.07841856402935612,0.49967136953742386,0
Basic,Married,-1.1026368259609938,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,0.7374739514359511,-1.03292314462116,-0.8384154974707108,1
Graduation,Together,-0.03446488463426554,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1.2759982017894613,-0.6054840259094231,-0.05150088833689462,1
Graduation,Together,-0.5750856570510696,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,1.5477306216926088,1.9591506863609989,-0.48148165577499247,1
PhD,Together,0.5324539957507892,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,-1.1547718089805115,-0.4345083784247282,-0.242418989709023,1
Master,Married,-0.31452781692454906,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,-1.3869795132613827,-0.5199962021670756,-0.9463257286810441,1
Graduation,Married,-0.8582868831925492,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,-0.008555055934508006,-0.4345083784247282,-0.8915405343742595,1
Graduation,Together,0.9153258455967116,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,0.8017016143221496,1.4462237439069143,0.5361948324086137,0
Master,Together,-0.05317547202557384,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,0.905453992830624,1.1042724489375249,0.4183236567788648,0
Graduation,Widow,1.1007632594876398,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,-1.5104942495809952,0.24939421151405092,1.4459610893818862,0
Master,Divorced,-0.668201616382761,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,0.13472203819624243,1.7026872151339567,-0.36029016533877184,1
2n Cycle,Together,-0.7874567827282123,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,0.030969659687767975,-1.2893866158482021,-0.9214233676325057,1
Graduation,Together,-0.5512107886388057,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,-0.8385740840023036,-0.0070692597129912655,-0.7803099883574542,1
Graduation,Married,1.2021023432142375,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,1.2463546650727544,-0.9474353208788125,2.178090504208918,0
Graduation,Together,-1.4146388501039564,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,-0.9324452836052091,-0.17804490719768606,-0.8948608491807313,1
Graduation,Together,-0.8963833870317524,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,0.5941968573052007,0.3348820352563983,-0.966247617519875,1
Master,Together,0.14755615873510738,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1.5872553373148846,1.4462237439069143,1.2733047194453528,0
2n Cycle,Divorced,-0.6693139230641976,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,0.6188998045691232,-1.6313379108175918,-0.9546265156972237,1
Master,Together,-0.39131670318229633,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,0.8807510455667015,-1.460362263332897,-0.8417358122771825,1
Graduation,Single,0.6511132835168995,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,0.885691635019486,-1.1184109683635073,0.3618783050688442,0
PhD,Divorced,0.2254573516742912,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,-1.2338212402250635,0.3348820352563983,0.512952628763311,0
Graduation,Divorced,-0.674954906948626,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,-1.3820389238085984,0.9332968014528301,-0.9048217936001467,1
2n Cycle,Together,0.26156759358235754,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,-0.46308928559068174,1.1042724489375249,0.20084303695496203,0
PhD,Married,-0.23277327583895993,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,-1.1547718089805115,-0.7764596733941178,-0.8583373863095415,1
Graduation,Single,-0.49615160790769464,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,-1.3672171554502448,-1.6313379108175918,-0.554528581517372,1
Graduation,Together,-1.1226583462268522,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,-0.8385740840023036,-1.2893866158482021,-0.898181163987203,1
Master,Married,1.140647399064866,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,0.5151474260606487,0.6768333302257878,1.006019377524373,0
Graduation,Widow,-1.0010196655640369,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,1.4588000115424877,0.24939421151405092,-0.8301147104545312,1
Graduation,Single,1.0018871405556518,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,-1.1745341667916493,1.8736628626186513,0.9130505629431627,0
Master,Married,0.471277128271777,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,-0.30499042310157787,0.4203698589987457,-0.10130561043397159,0
Master,Together,-0.3800347354134395,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,0.3669297424771138,-1.9732892057869813,-0.6076536184209208,1
Graduation,Divorced,-1.575724692719148,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,-0.9472670519635625,-0.6054840259094231,-0.9197632102292698,1
Graduation,Married,-1.1783531307759272,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,-0.5421387168352337,0.16390638777170352,-0.9463257286810441,1
Master,Single,0.7411306742360175,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,0.7621768986998736,-0.6054840259094231,1.4957658114789631,0
Graduation,Married,0.07791781542945249,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,-0.7891681894744585,0.24939421151405092,-0.6176145628403361,1
Master,Together,-0.9294745108044907,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,-1.2041777035083563,1.1042724489375249,-0.9546265156972237,1
Graduation,Married,-0.4733493209382446,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,-0.09254507663184446,-0.26353273094003343,-0.8384154974707108,1
Graduation,Single,0.5667368766822097,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,1.631720642389945,-1.3748744395905497,-0.34202843390317694,1
